timeSec[s]	codePseudorange1[m]	codePseudorange2[m]	codePseudorange3[m]	codePseudorange4[m]	codePseudorange5[m]
20279.985000000001	2048.910997139834	1626.099066327837	2349.991597253633	1383.492649778151	1539.797102861278
20280.985000000001	2063.317733594075	1613.725039777105	2354.227330280479	1395.620100400016	1530.778608251862
20281.985000000001	2077.738731152025	1600.844217684841	2357.518242258511	1408.171475012438	1522.033263585684
20282.985000000001	2092.054244325141	1587.403151323736	2360.298309535820	1421.214666098434	1513.890207702194
20283.985000000001	2106.256288839464	1573.459406895213	2361.867777320536	1434.581848953824	1506.997011302168
20284.985000000001	2120.105180398263	1559.345011784266	2362.268784862353	1448.355675387563	1501.395807745658
20285.985000000001	2133.584453700834	1544.749151425305	2361.578712603889	1462.379092733136	1496.883547679339
20286.985000000001	2146.954112446813	1530.416202235410	2359.924789790299	1476.482796181189	1493.484677396181
20287.985000000001	2159.675865690068	1516.081534149054	2356.991577028550	1490.553232225345	1491.621458557234
20288.985000000001	2171.601662363885	1501.799068220430	2352.692391566819	1504.615577393305	1491.342024454073
20289.985000000001	2182.639827652205	1487.756081241198	2346.922660032817	1518.289059867245	1492.743954824231
20290.985000000001	2192.682784820034	1474.284258707122	2339.971317495816	1531.641697949787	1495.686992312398
20291.985000000001	2201.666976044307	1461.442860293911	2331.728994550717	1544.407311740865	1500.195976031548
20292.985000000001	2209.053008493532	1449.424186167405	2322.020937967438	1556.277787007978	1506.483591928169
20293.985000000001	2214.354684680225	1439.139461694740	2310.637940326342	1566.825729638130	1514.855711358398
20294.985000000001	2218.802963027734	1429.462922584021	2298.598663213947	1576.759630436760	1524.455495802730
20295.985000000001	2222.848051845439	1420.399827105351	2286.306450296272	1586.423437498220	1534.193105195243
20296.985000000001	2226.678065760274	1411.631651817235	2274.229410938295	1595.889325358781	1544.264487916630
20297.985000000001	2230.539387714224	1403.209589732848	2262.073792855827	1605.264462745583	1554.433033433408
20298.985000000001	2234.297593301650	1395.200305468141	2249.933134005282	1614.546243548602	1564.721388207367
20299.985000000001	2237.734810674602	1387.617483671689	2237.666001648249	1623.688642322214	1575.273081658473
20300.985000000001	2240.463020987249	1380.641336521162	2225.050321116928	1632.268724800704	1586.425151577935
20301.985000000001	2242.413727175347	1374.582320042803	2211.866532541455	1640.135627323495	1598.097142937080
20302.985000000001	2243.653029815129	1369.497378694914	2198.588491748874	1647.435289130803	1610.267096941924
20303.985000000001	2244.698885251073	1364.742478456402	2185.289835349332	1654.671335391781	1622.673648834118
20304.985000000001	2245.688462593791	1360.248110952285	2171.731667438094	1661.837479983837	1635.212375550013
20305.985000000001	2246.584350430625	1356.239542627789	2158.049257451778	1669.047099905316	1648.092067193923
20306.985000000001	2246.806033084949	1352.981219097349	2144.057784685679	1675.783753809097	1661.343419595635
20307.985000000001	2245.953099937267	1350.916827205686	2130.053664966175	1681.589575120912	1674.810028823924
20308.985000000001	2243.659416185723	1350.445255178650	2115.531199150120	1686.155952166884	1688.854336785305
20309.985000000001	2239.482515530100	1351.988691279405	2101.025191764210	1688.963512593379	1703.045078821177
20310.985000000001	2233.041312436447	1356.169342200154	2086.656874380886	1689.333351204958	1717.050774497632
20311.985000000001	2224.574135271885	1362.669630682644	2072.591865735739	1687.777871345803	1731.041262909707
20312.985000000001	2214.920254419167	1370.574914472870	2059.803689351521	1684.996094255787	1745.217037650867
20313.985000000001	2204.771628114476	1379.370227450685	2046.945855326992	1681.474048181951	1758.759224127877
20314.985000000001	2194.427126782853	1388.480699593188	2034.675332258100	1677.413339634440	1772.071247784093
20315.985000000001	2183.769489883097	1398.020134651324	2022.421403189166	1672.911129817078	1784.977409470916
20316.985000000001	2173.061441379109	1407.651988129303	2010.500199943694	1668.470929165593	1797.770836070451
20317.985000000001	2162.444032903573	1417.291187719798	1998.763111209715	1664.148952913938	1810.575518942484
20318.985000000001	2151.463513227925	1427.353224338063	1987.522170969120	1659.325345654016	1822.814313000845
20319.985000000001	2139.879525780924	1437.986810650365	1976.943463386708	1653.715865796451	1834.553009203036
20320.985000000001	2127.462812789591	1449.752560617549	1967.261384038991	1647.141318834294	1845.912265949255
20321.985000000001	2114.624184248344	1462.200279471585	1958.492633058950	1639.671107499082	1856.454800328720
20322.985000000001	2101.315696548238	1475.220678754025	1950.723606123540	1631.449307757226	1866.639944265528
20323.985000000001	2087.595673697122	1488.571759641034	1943.749862420372	1622.476313969110	1876.119890937352
20324.985000000001	2073.547076814092	1501.996278124148	1937.386408620305	1613.128440752419	1885.227669297360
20325.985000000001	2059.780116375539	1515.515111615674	1931.141960515688	1604.056053612831	1894.476253207318
20326.985000000001	2046.198016660091	1528.923577480466	1924.730258368632	1595.417467478846	1904.072456281240
20327.985000000001	2032.876772922263	1541.862865268291	1918.545216677244	1586.967926045450	1913.452967223942
20328.985000000001	2019.460638020119	1555.083948099514	1913.633721276422	1577.874976370258	1921.371655617698
20329.985000000001	2005.613309510258	1568.466121303522	1910.489713888818	1567.793919169526	1928.019790626394
20330.985000000001	1991.739215788505	1582.016393610568	1908.936623445677	1556.757792730299	1934.017428730495
20331.985000000001	1977.749807469543	1595.526326555110	1908.768808357552	1545.204762042493	1938.940559927013
20332.985000000001	1963.949271845858	1609.167420502162	1910.139658108752	1532.947410855115	1942.725892377258
20333.985000000001	1950.556297776394	1622.870440444808	1912.602398058544	1520.502561448025	1945.937725324571
20334.985000000001	1937.336017911599	1635.945189074333	1916.017975681032	1507.707586782545	1948.320558999408
20335.985000000001	1924.228546531293	1648.775931930818	1920.425405017093	1494.542481021179	1949.587412475777
20336.985000000001	1911.444863644061	1660.860724045409	1925.913915012966	1481.122457686603	1949.715270204092
20337.985000000001	1899.229256339456	1672.563034103965	1932.409509508349	1467.408986981977	1948.688695487769
20338.985000000001	1887.640885139904	1683.403907730615	1939.907469153780	1453.493008975297	1946.614354398824
20339.985000000001	1876.919071910930	1693.634777144552	1948.502583389682	1439.916099482419	1943.753344014052
20340.985000000001	1867.066429899765	1704.213347271510	1958.278693643071	1426.471863937921	1940.330917725092
20341.985000000001	1857.704581172442	1713.943436572732	1968.610705015780	1413.050611854850	1935.860935343688
20342.985000000001	1848.971467602662	1722.856798576682	1979.201907871312	1399.685596997352	1930.187983635283
20343.985000000001	1841.246159107704	1731.538561252837	1990.270932965675	1386.913734255796	1923.609771016775
20344.985000000001	1834.300346537010	1739.365002261492	2002.083718259375	1374.606139944222	1916.581665458494
20345.985000000001	1827.941290749151	1746.491454659636	2014.392714268596	1362.540798137373	1909.393164858684
20346.985000000001	1822.182457678524	1752.539456449667	2026.957201389209	1350.702014432580	1902.115041804049
20347.985000000001	1817.169843695159	1758.960413079122	2039.773341998504	1339.351993511358	1894.245728037356
20348.985000000001	1812.896248259187	1765.370542225343	2052.877254718645	1328.574005161728	1885.628281015816
20349.985000000001	1810.040562220406	1771.053453277724	2066.577101731297	1318.482393938522	1876.789081704439
20350.985000000001	1807.677474335490	1775.741239832951	2080.274305759995	1308.763483998337	1867.196490739081
20351.985000000001	1806.057429555902	1779.837770277853	2094.014799185968	1299.506924519775	1857.097860614409
20352.985000000001	1805.275775705084	1783.407607124714	2107.755242391570	1290.795132997657	1846.427423292705
20353.985000000001	1805.463311013553	1785.997821619190	2121.604116143903	1282.889661143625	1835.013674702525
20354.985000000001	1806.950688036041	1787.217193252326	2135.349446926646	1276.090364916539	1822.948245032506
20355.985000000001	1809.720138624308	1787.538122638469	2149.064091005991	1270.488096109822	1810.629465583215
20356.985000000001	1813.650049648847	1786.932289006460	2162.476719728932	1265.971114119674	1797.955066765408
20357.985000000001	1818.797711578221	1785.338660827163	2175.929881390144	1262.547245337622	1785.115232854252
20358.985000000001	1824.665584019506	1783.091877338856	2189.351364766709	1260.034021597591	1771.659386445711
20359.985000000001	1831.463810804068	1780.363539191577	2202.551010700749	1258.493768151372	1758.343089454323
20360.985000000001	1839.179736898223	1777.028957529186	2215.470529793852	1257.851226939615	1744.927951267046
20361.985000000001	1847.659392783032	1772.778488277412	2228.268080868235	1258.133648301731	1730.322627439662
20362.985000000001	1857.069254342255	1767.693536892612	2240.628474095289	1259.555995747515	1715.827368512376
20363.985000000001	1867.365785012916	1761.848024919597	2252.606361907223	1262.016751563048	1701.604898315036
20364.985000000001	1878.383582018231	1755.255974988121	2264.123414897794	1265.626745932836	1687.399285763707
20365.985000000001	1890.126685592065	1747.408942885344	2274.943527868488	1270.341421328405	1673.316191233679
20366.985000000001	1902.430244877183	1738.891124955199	2285.027453441688	1276.056020751185	1659.578317767876
20367.985000000001	1915.469437905672	1729.779860176736	2294.442351826301	1282.950668159410	1645.945023073489
20368.985000000001	1928.813388164331	1719.907408999242	2302.877000926782	1290.778228878010	1632.614351326265
20369.985000000001	1942.630114063581	1709.548939086364	2310.715365625055	1299.392949297611	1619.909591990229
20370.985000000001	1956.603898002205	1698.708764969941	2317.829136796247	1308.749075954508	1607.607173418240
20371.985000000001	1970.761339146947	1687.413786069609	2324.250719970494	1318.771865237102	1595.760623238639
20372.985000000001	1985.034686564534	1675.435113790613	2330.202103444348	1329.501316123394	1584.223317850853
20373.985000000001	1999.341994153887	1663.338602164029	2335.650176683028	1340.706472956483	1573.315810703564
20374.985000000001	2013.615626301683	1651.282481997048	2340.727825961701	1352.081161547334	1562.655308680395
20375.985000000001	2027.495037270600	1638.976956039818	2345.643164217704	1363.647728054264	1552.069485297844
20376.985000000001	2041.854120191405	1626.874912465241	2350.571489120743	1375.348146214060	1541.864136461709
20377.985000000001	2056.370011540945	1614.624917299482	2355.518036200876	1387.183446664269	1531.947951967189
20378.985000000001	2071.014170707949	1602.184457030403	2359.755956485922	1399.280623631176	1522.492873542251
20379.985000000001	2085.743688683648	1589.258260376122	2363.279744280787	1411.770972694702	1513.888001972895
20380.985000000001	2100.262878145232	1575.715521846877	2365.412823564513	1425.022041757895	1506.623206652309
20381.985000000001	2114.306195312562	1561.768423932492	2365.717774591446	1438.940714279933	1501.049891844873
20382.985000000001	2127.849698811855	1547.281719928887	2364.366536205288	1453.120555636560	1497.016202730742
20383.985000000001	2140.856431046330	1533.135854189461	2362.163560893416	1467.225188573832	1494.252293420384
20384.985000000001	2153.555247965472	1518.977154274465	2359.224953966500	1481.437827690500	1492.680727578704
20385.985000000001	2165.443181462888	1504.576215779477	2354.853567772578	1495.508774483919	1492.535915133195
20386.985000000001	2176.009293126684	1490.824174225163	2348.634801775590	1508.906368658861	1494.316154119676
20387.985000000001	2185.389717834735	1477.424465649060	2341.002593133060	1521.956418438669	1497.842409930375
20388.985000000001	2193.798144121834	1464.764261927212	2332.143996608657	1534.510685197894	1503.007364023623
20389.985000000001	2201.092774191100	1452.848213314376	2322.272120919025	1546.381254493232	1509.537734673022
20390.985000000001	2207.774997883498	1441.799148713958	2311.992579041471	1557.778730778504	1516.852399354376
20391.985000000001	2214.310939532263	1430.789360277477	2301.814649863334	1568.991601598716	1524.343575795194
20392.985000000001	2220.862231019212	1420.078452332459	2291.584809109569	1580.155465647103	1531.846520865294
20393.985000000001	2226.727684651947	1409.737477216901	2280.891948748088	1590.905889228542	1540.085887370798
20394.985000000001	2232.225502659946	1399.987300424124	2269.698383148216	1601.450954084124	1548.877308956225
20395.985000000001	2237.472293926563	1390.532217886614	2258.441592801497	1611.867930809691	1558.066924631172
20396.985000000001	2241.979212296368	1381.710460903889	2246.674435923759	1621.889783431807	1567.853781007876
20397.985000000001	2245.577507294257	1373.898483087937	2234.342486592849	1631.251453942111	1578.518688964965
20398.985000000001	2248.348069784830	1367.275781107609	2221.542382171340	1639.985821798351	1590.133854169216
20399.985000000001	2250.624253885793	1361.217871429165	2208.482730971762	1648.317732652949	1602.067989345324
20400.985000000001	2252.785642220136	1355.275968884328	2195.337888893532	1656.521949051845	1614.032733135260
20401.985000000001	2254.830701894961	1349.559440789864	2182.160596076384	1664.581253911401	1625.896918931001
20402.985000000001	2256.442180713304	1344.643843404315	2168.789073020915	1672.343572529307	1638.255437874079
20403.985000000001	2257.105400700626	1340.929735568003	2155.086874147507	1679.421873214698	1651.106224786540
20404.985000000001	2256.304972223204	1338.639416004405	2140.889936592299	1685.190473581450	1664.611431307318
20405.985000000001	2253.976101657395	1337.961089267894	2126.394112335804	1689.691489576089	1678.316011836666
20406.985000000001	2250.317576880704	1338.952175763731	2111.435218155189	1693.030530015887	1692.661915142964
20407.985000000001	2245.894364289398	1340.948544304135	2096.609094789019	1695.504565909152	1707.052341701883
20408.985000000001	2241.257065541613	1343.461653463585	2082.025466757849	1697.774344733500	1721.330153546329
20409.985000000001	2235.843153959535	1346.877565813579	2067.525350063079	1699.322755094242	1735.829364885497
20410.985000000001	2228.820223345733	1352.166698324210	2053.617144069603	1699.051831949213	1750.031307618334
20411.985000000001	2219.676661415496	1359.933382863786	2040.298521863062	1696.464998222506	1763.732426432061
20412.985000000001	2208.872560836886	1369.627595715526	2028.042270279867	1691.826384997077	1776.883918792047
20413.985000000001	2196.683334628110	1380.715823483523	2017.085467871041	1685.390030908798	1788.772798377086
20414.985000000001	2183.621137630226	1392.749982210342	2007.319822813940	1677.720469976692	1799.459168931340
20415.985000000001	2170.311091409403	1405.010658478281	1998.411662809456	1669.637887448902	1809.897423708966
20416.985000000001	2157.825530625320	1416.860123391985	1989.065149215241	1662.438668511534	1820.781760538291
20417.985000000001	2145.862394306641	1428.076529836413	1979.087165821027	1656.301706854463	1832.380619792226
20418.985000000001	2134.207382860069	1439.128110233429	1968.796519306856	1650.625548398645	1844.306276358010
20419.985000000001	2122.606299770528	1450.116035872383	1958.386031103019	1645.133354770620	1856.115914428402
20420.985000000001	2110.165580125697	1462.011770515468	1949.004275880859	1638.411194235044	1867.364853001224
20421.985000000001	2096.569457271148	1474.988180021908	1941.444774273455	1630.004391367054	1877.275271507756
20422.985000000001	2082.398535360132	1488.722131664105	1935.474712873739	1620.320337686243	1885.692905583076
20423.985000000001	2068.038191954336	1502.791553322122	1930.809149499931	1609.769880741954	1893.381167520256
20424.985000000001	2053.785192617713	1516.976177061588	1926.786413626044	1598.953227169189	1900.811082788285
20425.985000000001	2039.135615706964	1531.164110173490	1923.438407713416	1587.833177265426	1907.875100888910
20426.985000000001	2024.554731304464	1545.345655419442	1921.201851321900	1576.150264708165	1914.129441667991
20427.985000000001	2009.784596143898	1559.318238255397	1920.161246089106	1563.960834200232	1919.242533662993
20428.985000000001	1995.152312715238	1573.262663839908	1920.374209652880	1551.350427226014	1923.226566452216
20429.985000000001	1980.924049286160	1587.133451068949	1921.715984312618	1538.456064650195	1926.309042460464
20430.985000000001	1966.698173753617	1600.863781457538	1924.029359941894	1525.279840165873	1928.970437257579
20431.985000000001	1952.543136765065	1614.977445497787	1926.944338890339	1511.808087297189	1931.509177390450
20432.985000000001	1938.673347126369	1628.409663092477	1930.647416312935	1498.316274804363	1933.724726915730
20433.985000000001	1925.003243387883	1641.991083630234	1934.587270568180	1484.489337820200	1935.383605296455
20434.985000000001	1911.626251619050	1655.024503393913	1939.321950777642	1470.764282994010	1936.408827109557
20435.985000000001	1898.597099699220	1668.000539861732	1944.833402686145	1456.977418735179	1936.825349692360
20436.985000000001	1885.772138128827	1680.814806328125	1950.980355319775	1443.227088879632	1936.705563550100
20437.985000000001	1873.713026722508	1692.386221063698	1958.223254920319	1429.392999798536	1935.735184628287
20438.985000000001	1862.475682542399	1703.845486417441	1966.846812000494	1415.511878635827	1933.119321618531
20439.985000000001	1852.031178068383	1714.791432763483	1976.569536142142	1401.743289371210	1929.490887856788
20440.985000000001	1841.926921262077	1725.553458420333	1986.617228974352	1387.923251215896	1925.457637596491
20441.985000000001	1832.669585266786	1735.813961060810	1997.629831494087	1374.210879365267	1920.676086612516
20442.985000000001	1824.601893016414	1744.936846325093	2009.490866832424	1360.831173420339	1914.712056237130
20443.985000000001	1816.601390649490	1753.669927505513	2021.375555449668	1347.582545956043	1908.907501100664
20444.985000000001	1808.552698418651	1762.550260352239	2033.049001579043	1334.361671158001	1903.579903810590
20445.985000000001	1800.505075523073	1772.163867708418	2044.781011882477	1321.161405224896	1898.305887386304
20446.985000000001	1793.613397170390	1780.816764478747	2057.193200167671	1308.415939929205	1891.990558341043
20447.985000000001	1788.420705007883	1788.003726736381	2070.470088237074	1296.424533021929	1883.987308902585
20448.985000000001	1784.206892599439	1795.183384853685	2084.560985632656	1284.859991575147	1875.049607882235
20449.985000000001	1780.961611597204	1800.619502596457	2098.833429621266	1273.761109933886	1865.417945912377
20450.985000000001	1778.780060227753	1805.442658882122	2113.417525816390	1263.406318544624	1855.500637564952
20451.985000000001	1777.312818318007	1809.808912562815	2127.838879937749	1253.888536461806	1845.226528161067
20452.985000000001	1776.940252751640	1813.634792737442	2142.371097190216	1245.172510552922	1834.233731258695
20453.985000000001	1778.410485677824	1816.703482725337	2157.800231543166	1238.172455427953	1823.679943620566
20454.985000000001	1781.917475406193	1816.919035553464	2172.679874250145	1232.774349691543	1811.249986627389
20455.985000000001	1788.135429814307	1814.747366408056	2186.755625118717	1229.696039132996	1797.116284563623
20456.985000000001	1796.748669885738	1809.790103678277	2199.598702306322	1229.485099417207	1782.541578858637
20457.985000000001	1807.598603842561	1802.472330945751	2210.949752008810	1231.761126936357	1767.149746816996
20458.985000000001	1819.372689950347	1793.865416545698	2221.256829679915	1235.727901646946	1752.146388232905
20459.985000000001	1831.837764110876	1783.216104601867	2231.199470465499	1240.632262026899	1737.684736808226
20460.985000000001	1844.247624131377	1774.329960657770	2241.190374926080	1245.803397082395	1723.328875735866
20461.985000000001	1856.337850570824	1766.127402734152	2251.253971487681	1250.948560131435	1709.383237550922
20462.985000000001	1868.160386524441	1758.239781465265	2261.219665457249	1256.090020011781	1695.568103028266
20463.985000000001	1879.955947768485	1750.347810724807	2271.282540503043	1261.290298010116	1681.686423818438
20464.985000000001	1891.677615113669	1742.243858439991	2281.308023504446	1266.295905842161	1667.620520533831
20465.985000000001	1903.446080820441	1734.108428586860	2291.583010156613	1271.471684348654	1653.849459490940
20466.985000000001	1915.184745489213	1726.557136631130	2301.780479780588	1276.849416246438	1640.191060546906
20467.985000000001	1927.337983433097	1718.079247593591	2311.042118561678	1283.126312781654	1626.711215346832
20468.985000000001	1940.213432487862	1708.742165911891	2319.425889951332	1290.750024312086	1613.781496996306
20469.985000000001	1953.756921180936	1698.536507385754	2326.961219238156	1299.652879122419	1601.356392445443
20470.985000000001	1967.939879347196	1687.853845765980	2333.850678817740	1309.455958405892	1589.239513202749
20471.985000000001	1982.315974550638	1676.644561807250	2340.275427562934	1319.798823939143	1577.617876418080
20472.985000000001	1996.457760860328	1665.555715161118	2346.996619613952	1330.104891925710	1565.839181017257
20473.985000000001	2010.537745870322	1654.954802580449	2354.052078434568	1340.397312374593	1554.090338696189
20474.985000000001	2024.623924978419	1644.330116384206	2361.162748763008	1350.826111803862	1542.492068090894
20475.985000000001	2038.790801731548	1633.627880613893	2368.256080549597	1361.184260202748	1530.750159987374
20476.985000000001	2053.041171881076	1622.569203561782	2375.056911834818	1371.794829338520	1519.149696227286
20477.985000000001	2067.582609702274	1610.296282911499	2379.480954814499	1383.770299262972	1509.402515312163
20478.985000000001	2082.178581697422	1597.184375991231	2382.116720515733	1396.807844495820	1501.062784968901
20479.985000000001	2096.770507484108	1583.648634360914	2384.056757888954	1410.359505994381	1493.581709463904
20480.985000000001	2111.143228276016	1569.799774134865	2385.309395117730	1424.196852928690	1486.974474290076
20481.985000000001	2125.146169636054	1555.603696550334	2385.246292917062	1438.230043561738	1481.571501799304
20482.985000000001	2138.465476054094	1541.261403257316	2383.905949300994	1452.405939607874	1477.687760413311
20483.985000000001	2151.219215962299	1526.927078976897	2381.277227509847	1466.514511071938	1475.223498483296
20484.985000000001	2163.105674235607	1512.619687144715	2377.256210719776	1480.567820874143	1474.563030102128
20485.985000000001	2174.057968784932	1498.509693031572	2371.574664565022	1494.218404350283	1475.812779782944
20486.985000000001	2183.829477076859	1484.942311813432	2364.333557052965	1507.492670520867	1478.925348528122
20487.985000000001	2192.267118092614	1471.965247036451	2355.602392901885	1519.983778874923	1483.838018019062
20488.985000000001	2198.930382284595	1460.072134945327	2345.151901250530	1531.443545264759	1490.679686319954
20489.985000000001	2204.430873780841	1449.173878471369	2333.929814081033	1542.071179458047	1498.903997628847
20490.985000000001	2209.453433653387	1438.935907304853	2322.525498884428	1552.366626121034	1507.489599889231
20491.985000000001	2214.835282793627	1428.684631670040	2311.539446242210	1562.855668340379	1515.842137374379
20492.985000000001	2220.864892243198	1418.256697234947	2300.935860768964	1573.766132819657	1523.973294280554
20493.985000000001	2226.891535320210	1407.823091017003	2290.413366622534	1584.701722120316	1531.916797355325
20494.985000000001	2232.431995988214	1397.935176873695	2279.357720413948	1595.308231293826	1540.557126870010
20495.985000000001	2237.470011881892	1388.436693460737	2268.084906126725	1605.631639389007	1549.811612335820
20496.985000000001	2242.369539712386	1379.318072103012	2256.759882673458	1615.886835401921	1559.134602434222
20497.985000000001	2247.361995349463	1370.215842612025	2245.373791875761	1626.274157571862	1568.695601193792
20498.985000000001	2252.277315024051	1361.355078404787	2234.036716518548	1636.591513440522	1578.455359767652
20499.985000000001	2256.632986401832	1352.847769225137	2222.162248453896	1646.546095858303	1588.600159130974
20500.985000000001	2260.408734154129	1345.546226554259	2209.813557710272	1656.047352867611	1599.495758458270
20501.985000000001	2263.460184525544	1339.579381636208	2197.414843671200	1664.971980520238	1611.238774644307
20502.985000000001	2266.022198642091	1333.748067934471	2184.722812769960	1673.405537779429	1623.233021132810
20503.985000000001	2268.446116189858	1328.076608792372	2171.592343527416	1681.796179291899	1635.410752506696
20504.985000000001	2270.848398404967	1322.697646403756	2158.442408083196	1690.145713501143	1647.581768696312
20505.985000000001	2271.448948747589	1319.092790609911	2144.646138397598	1696.999223399057	1660.890882564855
20506.985000000001	2268.822948953406	1318.911639287781	2130.004130349427	1701.044067332342	1675.029944128272
20507.985000000001	2263.991126509701	1321.073616183221	2115.206693012305	1703.143968105803	1689.601951996307
20508.985000000001	2257.669509986053	1324.865778565087	2100.625557760506	1703.710072004354	1704.227216404241
20509.985000000001	2250.355822450767	1329.890914022809	2086.175765893558	1703.200790125075	1718.510891104822
20510.985000000001	2242.120450113983	1336.191537744084	2072.125732912169	1701.619294044752	1732.661919671448
20511.985000000001	2232.519455807517	1343.993990227703	2058.989093167081	1698.439267256326	1746.267744640911
20512.985000000001	2221.490129793845	1353.538202564525	2046.812615981459	1693.383124308839	1758.746918800626
20513.985000000001	2209.588560054307	1364.061826758853	2035.510932284216	1687.166757921095	1770.728555632289
20514.985000000001	2197.238032622214	1375.340561181286	2024.991485206573	1680.208717780924	1782.058613570669
20515.985000000001	2184.513766820802	1386.946435261180	2015.035811438196	1672.798567129345	1792.798730066246
20516.985000000001	2171.654928841174	1398.898324360501	2005.897280713083	1665.027656105025	1803.398605104414
20517.985000000001	2158.650333186288	1411.068755535783	1997.282923328078	1657.062412691632	1813.787736395283
20518.985000000001	2145.706147630892	1423.329729456613	1988.564075355485	1649.190963759155	1824.137479073660
20519.985000000001	2132.929956788296	1435.062090292264	1979.396307758880	1641.599892011659	1834.423203223260
20520.985000000001	2120.062394399334	1447.095006667103	1969.955509214141	1634.066287583623	1845.265450945028
20521.985000000001	2107.452682722376	1459.194904349587	1960.814154595713	1626.956898458277	1856.079132626712
20522.985000000001	2094.907614904871	1471.362806594921	1951.924162631027	1620.070584176625	1867.248012031609
20523.985000000001	2082.404139881944	1483.590446079326	1943.291189400176	1613.302863208552	1878.485966457761
20524.985000000001	2069.479040289618	1496.071479757909	1935.273171386903	1606.145704049094	1889.330905887283
20525.985000000001	2056.351110009901	1509.014770661809	1928.039352044174	1598.363141095810	1899.517269924410
20526.985000000001	2043.006116381664	1522.281162452724	1921.258305369659	1590.113142655050	1909.409593599671
20527.985000000001	2029.466274557446	1535.487473620279	1914.976899980619	1581.576561677295	1918.992845284319
20528.985000000001	2015.582941007996	1549.050377302466	1909.430895772575	1572.634281805202	1927.764710452725
20529.985000000001	2001.439167015882	1562.869508857894	1905.017805084254	1562.978208824325	1936.220279705206
20530.985000000001	1987.044611466077	1576.952042615308	1901.755371688755	1552.502236571704	1943.910863056092
20531.985000000001	1972.657014716304	1590.864348703226	1899.898448988652	1541.400575128813	1950.550461287321
20532.985000000001	1959.597318825446	1603.956690888159	1899.340927216245	1530.650794452680	1955.687805297698
20533.985000000001	1947.802197000502	1615.272110623110	1899.939956151492	1520.551119815052	1959.403272651109
20534.985000000001	1936.773869495419	1626.001676018787	1901.314016718860	1510.786004306013	1962.095727104254
20535.985000000001	1926.668675964521	1636.410156933012	1903.385832919881	1501.177713641914	1964.094299941582
20536.985000000001	1916.750052244944	1646.257619818311	1906.147698757111	1491.548020230108	1965.174237667816
20537.985000000001	1906.910015292073	1655.729017882788	1909.503151887845	1481.617138585041	1966.045813093556
20538.985000000001	1896.725290423928	1665.638661010297	1913.635963539909	1471.185033699628	1966.539484803779
20539.985000000001	1886.566388146688	1675.480812473183	1918.955852976635	1459.932150709169	1965.946650203917
20540.985000000001	1876.591253775972	1684.356171142902	1925.377574737485	1448.247384437227	1964.187867875544
20541.985000000001	1866.814638251564	1693.826186854165	1932.547131901960	1436.386385709607	1961.999734191023
20542.985000000001	1857.213651247586	1703.053466997300	1939.910392835884	1424.381674582101	1959.481879071165
20543.985000000001	1847.907902215362	1712.008535337822	1947.342812348408	1412.414046528081	1957.109255593712
20544.985000000001	1838.922337070605	1720.937035615902	1955.209883989154	1400.717193260602	1954.749915261757
20545.985000000001	1830.551282122779	1729.872851928256	1963.796052690132	1388.989893645267	1951.558023230670
20546.985000000001	1823.094299298788	1737.827393738978	1973.218862360799	1377.625442481442	1947.219814845867
20547.985000000001	1816.403397151395	1744.563976246726	1983.738398497429	1366.202443587123	1941.677510611929
20548.985000000001	1810.298445138990	1750.620887179182	1995.530171237922	1354.516890400294	1934.793997073128
20549.985000000001	1804.927786682831	1757.608546385989	2008.334011467987	1342.856965866073	1926.531910718252
20550.985000000001	1800.390079923908	1763.551806112079	2021.983392690448	1331.517558080990	1917.209196678974
20551.985000000001	1797.144889438527	1768.372211244454	2036.200489779500	1320.835902896944	1907.330060153183
20552.985000000001	1795.045357499348	1772.322114626160	2050.608194191004	1310.852902402462	1896.480063243923
20553.985000000001	1793.948416938696	1775.707237025566	2065.068891086026	1301.195094759276	1885.174766550257
20554.985000000001	1792.956402782986	1779.101933493845	2079.599772576751	1291.847499125056	1874.157932275949
20555.985000000001	1791.745107633927	1782.777369961748	2093.948837376784	1282.618857044200	1863.375616613298
20556.985000000001	1790.608540436837	1786.465986569787	2108.200001683060	1273.327414613842	1852.804001146045
20557.985000000001	1789.425241726961	1789.457823826137	2122.468496467045	1264.191921697267	1842.301510358212
20558.985000000001	1789.125222001448	1793.019886446231	2136.903155767242	1255.651923786878	1831.150798878520
20559.985000000001	1790.151339354593	1795.452121146829	2151.578233163350	1248.183946141573	1819.407444170365
20560.985000000001	1792.302768106953	1796.649357309686	2166.328389196452	1241.778625084828	1807.101178535719
20561.985000000001	1795.990541598213	1796.993468140031	2180.859790601261	1236.444010319385	1794.222688895306
20562.985000000001	1801.250283814970	1795.888949090428	2195.024253408901	1232.781983302430	1780.473592328728
20563.985000000001	1808.206031758821	1792.939718530690	2208.844655193152	1230.782597377491	1765.976540800265
20564.985000000001	1816.262699326725	1788.816365978452	2222.259718257260	1230.159921961310	1751.778945984648
20565.985000000001	1825.011149415754	1784.649093519992	2235.160235831120	1230.497311239424	1737.348834312305
20566.985000000001	1834.151398206784	1780.028147770722	2247.680013237205	1231.457187571629	1722.445759056960
20567.985000000001	1844.105430573039	1774.721983719287	2259.795905108229	1233.366180756225	1708.215375802661
20568.985000000001	1854.925042529907	1768.691522485430	2271.460420692003	1236.506157925288	1693.976320449199
